id,csede,cdocente,d1_h10,d1_h11,d1_h12,d1_h13,d1_h21,d1_h22,d1_h31,d1_h32,d1_h33,d2_h10,d2_h11,d2_h12,d2_h13,d2_h21,d2_h22,d2_h31,d2_h32,d2_h33,d3_h10,d3_h11,d3_h12,d3_h13,d3_h21,d3_h22,d3_h31,d3_h32,d3_h33,d4_h10,d4_h11,d4_h12,d4_h13,d4_h21,d4_h22,d4_h31,d4_h32,d4_h33,d5_h10,d5_h11,d5_h12,d5_h13,d5_h21,d5_h22,d5_h31,d5_h32,d5_h33,d6_h10,d6_h11,d6_h12,d6_h13,d6_h21,d6_h22,d6_h31,d6_h32,d6_h33,sw_cambio,sede_id,user_id,created_at,updated_at
89,"LIM","001960",F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,1,40,11/10/2016 18:09:23,11/10/2016 18:09:23
90,"LIM","001145",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,1,5,11/10/2016 18:09:23,11/10/2016 18:09:23
91,"LIM","000714",F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,1,104,11/10/2016 18:09:23,11/10/2016 18:09:23
92,"LIM","000713",F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,T,T,T,F,1,59,11/10/2016 18:09:23,11/10/2016 18:09:23
93,"LIM","001174",F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,T,T,T,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,T,T,T,F,1,13,11/10/2016 18:09:23,11/10/2016 18:09:23
94,"LIM","001751",F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,T,T,T,F,1,107,11/10/2016 18:09:23,11/10/2016 18:09:23
95,"LIM","001008",F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,1,95,11/10/2016 18:09:23,11/10/2016 18:09:23
96,"LIM","001154",F,F,F,T,T,T,T,T,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,1,94,11/10/2016 18:09:23,11/10/2016 18:09:23
97,"LIM","000710",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,1,86,11/10/2016 18:09:23,11/10/2016 18:09:23
98,"LIM","000767",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,1,130,11/10/2016 18:09:23,11/10/2016 18:09:23
99,"LIM","001907",F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,1,38,11/10/2016 18:09:23,11/10/2016 18:09:23
100,"LIM","000743",F,F,F,F,F,F,T,T,T,F,T,T,T,F,F,T,T,T,F,F,F,F,F,F,F,T,T,F,T,T,T,F,F,T,T,T,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,T,T,F,F,1,19,11/10/2016 18:09:23,11/10/2016 18:09:23
101,"LIM","001935",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,1,45,11/10/2016 18:09:23,11/10/2016 18:09:23
102,"LIM","001420",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,1,24,11/10/2016 18:09:23,11/10/2016 18:09:23
103,"LIM","000191",F,T,T,T,F,F,F,F,F,F,T,T,T,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,T,T,T,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,1,99,11/10/2016 18:09:23,11/10/2016 18:09:23
104,"LIM","001911",F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,T,T,T,F,1,129,11/10/2016 18:09:23,11/10/2016 18:09:23
105,"LIM","000201",F,F,T,T,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,1,106,11/10/2016 18:09:23,11/10/2016 18:09:23
106,"LIM","001150",F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,1,47,11/10/2016 18:09:23,11/10/2016 18:09:23
107,"LIM","000274",F,T,T,T,F,F,F,F,F,F,T,T,T,F,F,T,T,T,F,T,T,T,F,F,F,F,F,F,T,T,T,F,F,T,T,T,F,T,T,T,T,F,F,F,F,F,F,F,F,F,F,T,T,F,F,1,69,11/10/2016 18:09:23,11/10/2016 18:09:23
108,"LIM","000244",F,T,T,T,F,F,T,T,T,F,T,T,T,F,F,F,T,T,F,T,T,T,F,F,T,T,T,F,T,T,T,F,F,T,T,T,F,T,T,T,F,F,T,T,T,F,F,F,F,F,F,T,T,F,F,1,108,11/10/2016 18:09:23,11/10/2016 18:09:23
109,"LIM","001030",F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,T,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,1,62,11/10/2016 18:09:23,11/10/2016 18:09:23
110,"LIM","000807",F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,T,T,T,F,1,10,11/10/2016 18:09:23,11/10/2016 18:09:23
111,"LIM","001419",F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,T,T,T,F,1,132,11/10/2016 18:09:23,11/10/2016 18:09:23
112,"LIM","001909",F,F,F,F,F,F,T,T,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,1,25,11/10/2016 18:09:23,11/10/2016 18:09:23
113,"LIM","001085",F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,T,T,T,F,1,31,11/10/2016 18:09:23,11/10/2016 18:09:23
114,"LIM","000645",F,F,F,F,F,F,T,T,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,1,131,11/10/2016 18:09:23,11/10/2016 18:09:23
115,"LIM","001676",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,T,T,F,F,F,F,F,F,F,1,121,11/10/2016 18:09:23,11/10/2016 18:09:23
116,"LIM","001264",F,F,F,F,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,1,109,11/10/2016 18:09:23,11/10/2016 18:09:23
117,"LIM","001433",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,1,100,11/10/2016 18:09:23,11/10/2016 18:09:23
118,"LIM","000342",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,1,17,11/10/2016 18:09:23,11/10/2016 18:09:23
119,"LIM","000593",F,F,F,F,F,F,F,F,F,F,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,1,57,11/10/2016 18:09:23,11/10/2016 18:09:23
120,"LIM","001916",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,1,105,11/10/2016 18:09:23,11/10/2016 18:09:23
121,"LIM","000548",F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,1,63,11/10/2016 18:09:23,11/10/2016 18:09:23
122,"LIM","000812",F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,1,61,11/10/2016 18:09:23,11/10/2016 18:09:23
123,"LIM","001185",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,1,20,11/10/2016 18:09:23,11/10/2016 18:09:23
124,"LIM","000483",F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,1,39,11/10/2016 18:09:23,11/10/2016 18:09:23
125,"LIM","000810",F,T,T,T,F,F,T,T,T,F,T,T,T,F,F,F,F,F,F,T,T,T,F,F,T,T,T,F,T,T,T,F,F,F,F,F,F,T,T,T,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,1,122,11/10/2016 18:09:23,11/10/2016 18:09:23
126,"LIM","000510",F,F,F,F,F,F,F,F,F,F,T,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,F,F,T,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,1,74,11/10/2016 18:09:23,11/10/2016 18:09:23
127,"LIM","000452",F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,1,26,11/10/2016 18:09:23,11/10/2016 18:09:23
